,EventTemplate,Occurrences
0,<*> open through proxy <*> <*>,935
1,"<*> close, <*> sent, <*> received, lifetime <*>",737
2,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>",91
3,"proxy.cse.cuhk.edu.hk:<*> close, <*> sent, <*> received, lifetime <*>",32
4,<*> error : A connection request was canceled before the completion.,31
5,<*> error : Could not connect to proxy <*> - connection attempt failed with error <*>,26
6,"<*> error : Could not connect through proxy <*> - Proxy server cannot establish a connection with the target, status code <*>",17
7,<*> error : Could not connect to proxy <*> - <*>,16
8,<*> open through proxy <*> HTTPS,9
9,"proxy.cse.cuhk.edu.hk:<*> close, <*> bytes sent, <*> bytes received, lifetime <*>",7
10,proxy.cse.cuhk.edu.hk:<*> open through proxy <*> HTTPS,6
11,"t12.baidu.com:<*> close, <*> bytes sent, <*> bytes received, lifetime <*>",5
12,"play.google.com:<*> close, <*> sent, <*> received, lifetime <*>",4
13,"clients4.google.com:<*> close, <*> sent, <*> received, lifetime <*>",4
14,<*> error : Could not connect through proxy <*> - Proxy closed the connection unexpectedly.,3
15,t12.baidu.com:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,3
16,"www.evernote.com:<*> close, <*> sent, <*> received, lifetime <*>",3
17,<*> open through proxy <*> SOCKS5,2
18,"get.sogou.com:<*> close, <*> sent, <*> received, lifetime <*>",2
19,"i9.baidu.com:<*> close, <*> bytes sent, <*> bytes received, lifetime <*>",2
20,"clients6.google.com:<*> close, <*> sent, <*> received, lifetime <*>",2
21,"suggestion.baidu.com:<*> close, <*> sent, <*> received, lifetime <*>",2
22,"long.open.weixin.qq.com:<*> close, <*> sent, <*> received, lifetime <*>",2
23,"user-images.githubusercontent.com:<*> close, <*> sent, <*> received, lifetime <*>",2
24,"safebrowsing.googleapis.com:<*> close, <*> sent, <*> received, lifetime <*>",2
25,<*> error : Could not connect to proxy <*> - Could not resolve <*> error <*>,2
26,"client-<*> close, <*> sent, <*> received, lifetime <*>",2
27,ubmcmm.baidustatic.com:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,1
28,"b1.bdstatic.com:<*> close, <*> sent, <*> received, lifetime <*>",1
29,"comment.<*>.com:<*> close, <*> bytes sent, <*> bytes received, lifetime <*>",1
30,"ss.bdimg.com:<*> close, <*> bytes sent, <*> bytes received, lifetime <*>",1
31,"pos.baidu.com:<*> close, <*> sent, <*> received, lifetime <*>",1
32,"i9.baidu.com:<*> close, <*> sent, <*> received, lifetime <*>",1
33,"f10.baidu.com:<*> close, <*> sent, <*> received, lifetime <*>",1
34,"cpro.baidustatic.com:<*> close, <*> sent, <*> received, lifetime <*>",1
35,"clientservices.googleapis.com:<*> close, <*> sent, <*> received, lifetime <*>",1
36,"info.pinyin.sogou.com:<*> close, <*> sent, <*> received, lifetime <*>",1
37,"block-edge.dropbox.com:<*> close, <*> sent, <*> received, lifetime <*>",1
38,"capi.grammarly.com:<*> close, <*> sent, <*> received, lifetime <*>",1
39,"cbjs.baidu.com:<*> close, <*> bytes sent, <*> bytes received, lifetime <*>",1
40,"c.cnzz.com:<*> close, <*> bytes sent, <*> bytes received, lifetime <*>",1
41,"block.dropbox.com:<*> close, <*> bytes sent, <*> bytes received, lifetime <*>",1
42,"www.baidu.com:<*> close, <*> sent, <*> received, lifetime <*>",1
43,"t12.baidu.com:<*> close, <*> sent, <*> received, lifetime <*>",1
44,"i7.baidu.com:<*> close, <*> sent, <*> received, lifetime <*>",1
45,"ping.pinyin.sogou.com:<*> close, <*> sent, <*> received, lifetime <*>",1
46,"www.gmail.com:<*> close, <*> sent, <*> received, lifetime <*>",1
47,"apis.google.com:<*> close, <*> sent, <*> received, lifetime <*>",1
48,"clients1.google.com:<*> close, <*> sent, <*> received, lifetime <*>",1
49,"contentrecommend-out.uve.weibo.com:<*> close, <*> bytes sent, <*> bytes received, lifetime <*>",1
50,"m.simba.taobao.com:<*> close, <*> bytes sent, <*> bytes received, lifetime <*>",1
51,"assets-cdn.github.com:<*> close, <*> sent, <*> received, lifetime <*>",1
52,"qbwup.imtt.qq.com:<*> close, <*> bytes sent, <*> bytes received, lifetime <*>",1
53,"avatars1.githubusercontent.com:<*> close, <*> sent, <*> received, lifetime <*>",1
54,"avatars.githubusercontent.com:<*> close, <*> sent, <*> received, lifetime <*>",1
55,"mtalk.google.com:<*> close, <*> sent, <*> received, lifetime <*>",1
56,ss.bdimg.com:<*> error : Could not connect to proxy <*> - <*>,1
57,bolt.dropbox.com:<*> error : Could not connect to proxy <*> - Could not resolve <*> error <*>,1
58,"short.weixin.qq.com:<*> close, <*> sent, <*> received, lifetime <*>",1
59,"dj1.baidu.com:<*> close, <*> bytes sent, <*> bytes received, lifetime <*>",1
60,"f12.baidu.com:<*> close, <*> sent, <*> received, lifetime <*>",1
61,"beacon.tingyun.com:<*> close, <*> sent, <*> received, lifetime <*>",1
62,"fonts.gstatic.com:<*> close, <*> sent, <*> received, lifetime <*>",1
63,"d.agkn.com:<*> close, <*> sent, <*> received, lifetime <*>",1
64,"puui.qpic.cn:<*> close, <*> sent, <*> received, lifetime <*>",1
65,"eclick.baidu.com:<*> close, <*> sent, <*> received, lifetime <*>",1
66,"s.youtube.com:<*> close, <*> sent, <*> received, lifetime <*>",1
67,"p3p.sogou.com:<*> close, <*> sent, <*> received, lifetime <*>",1
68,"yt3.ggpht.com:<*> close, <*> sent, <*> received, lifetime <*>",1
69,"plus.google.com:<*> close, <*> sent, <*> received, lifetime <*>",1
70,"avatars0.githubusercontent.com:<*> close, <*> sent, <*> received, lifetime <*>",1
71,"bolt.dropbox.com:<*> close, <*> bytes sent, <*> bytes received, lifetime <*>",1
72,"client-cf.dropbox.com:<*> close, <*> sent, <*> received, lifetime <*>",1
73,"client-cf.dropbox.com:<*> close, <*> bytes sent, <*> bytes received, lifetime <*>",1
74,"pv.mini.sohu.com:<*> close, <*> sent, <*> received, lifetime <*>",1
75,"qdun-data.qq.com:<*> close, <*> sent, <*> received, lifetime <*>",1
