,EventTemplate,Occurrences
0,<*> open through proxy <*> <*>,690
1,<*> open through proxy <*> HTTPS,226
2,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>",103
3,"<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>",95
4,"proxy.cse.cuhk.edu.hk:<*> close, <*> bytes sent, <*> bytes received, lifetime <*>",59
5,"<*> close, <*> bytes sent, <*> bytes (<*> KB) received, lifetime <*>",57
6,"proxy.cse.cuhk.edu.hk:<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>",56
7,"proxy.cse.cuhk.edu.hk:<*> close, <*> bytes sent, <*> bytes received, lifetime <*> sec>",42
8,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*> sec>",38
9,"proxy.cse.cuhk.edu.hk:<*> close, <*> bytes (<*> KB) sent, <*> bytes received, lifetime <*>",37
10,"<*> close, <*> bytes (<*> KB) sent, <*> bytes received, lifetime <*>",32
11,"proxy.cse.cuhk.edu.hk:<*> close, <*> bytes sent, <*> bytes (<*> KB) received, lifetime <*>",23
12,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*> sec}",19
13,error : A connection request was canceled before the completion.,17
14,"<*> error : Could not connect through proxy <*> - Proxy server cannot establish a connection with the target, status code <*>",17
15,"proxy.cse.cuhk.edu.hk:<*> close, <*> bytes sent, <*> bytes (<*> KB) received, lifetime <*> sec>",16
16,"proxy.cse.cuhk.edu.hk:<*> close, <*> bytes (<*> KB) sent, <*> bytes received, lifetime <*> sec>",16
17,"proxy.cse.cuhk.edu.hk:<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*> sec>",13
18,"clients6.google.com:<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>",12
19,"<*> close, <*> bytes sent, <*> bytes (<*> KB) received, lifetime <*> sec>",11
20,<*> error : Could not connect to proxy <*> - connection attempt failed with error <*>,11
21,bolt.dropbox.com:<*> error : Could not connect to proxy <*> - connection attempt failed with error <*>,10
22,"<*> close, <*> bytes (<*> KB) sent, <*> bytes received, lifetime <1 sec",9
23,<*> error : Could not connect to proxy <*> - Could not resolve <*> error <*>,9
24,<*> error : A connection request was canceled before the completion.,7
25,"play.google.com:<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>",7
26,"<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <1 sec",6
27,proxy.cse.cuhk.edu.hk:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,6
28,"t12.baidu.com:<*> close, <*> bytes sent, <*> bytes received, lifetime <*>",6
29,"client-<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>",6
30,"api.github.com:<*> close, <*> bytes sent, <*> bytes (<*> KB) received, lifetime <*>",6
31,"www.google.com:<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>",6
32,"<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*> sec>",5
33,"<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> MB) received, lifetime <*>",5
34,"safebrowsing.googleapis.com:<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>",5
35,"clients6.google.com:<*> close, <*> bytes (<*> KB) sent, <*> bytes received, lifetime <*>",5
36,"qbwup.imtt.qq.com:<*> close, <*> bytes sent, <*> bytes received, lifetime <*>",5
37,"clients4.google.com:<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>",5
38,"security.ie.sogou.com:<*> close, <*> bytes sent, <*> bytes received, lifetime <*> sec>",5
39,"client-cf.dropbox.com:<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>",4
40,"user-images.githubusercontent.com:<*> close, <*> bytes sent, <*> bytes (<*> KB) received, lifetime <*>",4
41,f-log-extension.grammarly.io:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,4
42,"clients4.google.com:<*> close, <*> bytes (<*> KB) sent, <*> bytes received, lifetime <*>",4
43,"proxy.cse.cuhk.edu.hk:<*> close, <*> bytes (<*> KB) sent, <*> bytes received, lifetime <*> sec}",3
44,<*> error : Could not connect through proxy <*> - Proxy closed the connection unexpectedly.,3
45,"<*> close, <*> bytes sent, <*> bytes (<*> KB) received, lifetime <1 sec",3
46,"ss.bdimg.com:<*> close, <*> bytes sent, <*> bytes received, lifetime <*>",3
47,"i9.baidu.com:<*> close, <*> bytes sent, <*> bytes received, lifetime <*>",3
48,hm.baidu.com:<*> error : A connection request was canceled before the completion.,3
49,"<*>.client-channel.google.com:<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>",3
50,"mtalk.google.com:<*> close, <*> bytes sent, <*> bytes received, lifetime <*>",3
51,"info.pinyin.sogou.com:<*> close, <*> bytes sent, <*> bytes received, lifetime <*>",3
52,"www.googleapis.com:<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>",3
53,"people-pa.clients6.google.com:<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>",3
54,"f-log-extension.grammarly.io:<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>",3
55,"d.dropbox.com:<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>",3
56,<*> open through proxy <*> SOCKS5,2
57,"proxy.cse.cuhk.edu.hk:<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> MB) received, lifetime <*>",2
58,<*> error : <*>,2
59,"b1.bdstatic.com:<*> close, <*> bytes sent, <*> bytes received, lifetime <*>",2
60,"pos.baidu.com:<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>",2
